zone_id,zone_name,centroid_lat,centroid_lon,lat_std,lon_std,total_violations,parking_related_violations,non_parking_violations,violation_density,hotspot_score,hotspot_band,top_police_station,top_junction,top_location,peak_hour_violations,morning_peak_violations,evening_peak_violations,weekend_violations,weekday_violations,night_violations,unique_violation_types,unique_vehicle_classes,unique_locations,unique_junctions,recency_weight_sum,dominant_hour,dominant_time_bucket,dominant_day_name,peak_share,violations_nov,violations_dec,violations_jan,violations_feb,violations_mar,violations_apr,month_over_month_trend,recurring_hotspot_flag
ZONE_193,Banaswadi Main Road / Banaswadi Zone,13.002125655984795,77.63302435143993,0.0003934908166474759,0.001234478046084347,72,75,1,0.000822,27.35,Medium,Banaswadi,No Junction,"Banaswadi Main Road, Maruthi Sevanagar, Bengaluru, Karnataka. Pin-560033 (India)",45,45,0,6,66,13,3,4,8,1,14.522373034854908,10,midday,Monday,0.625,2,3,55,4,7,1,-0.1048,1
ZONE_204,4th Main Road / K.S. Layout Zone,12.907692703944065,77.53291326679918,0.0004553819745451189,0.0003078805827735967,64,117,3,0.001139,27.34,Medium,K.S. Layout,No Junction,"4th Main Road, Subramanyapura, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560061, India",28,28,0,10,54,36,4,1,8,1,16.60686576496424,5,night,Wednesday,0.4375,21,12,5,5,21,0,-0.2089,1
ZONE_184,Amrita College Road / Bellandur Zone,12.895204570886076,77.67584004050634,0.00010439884707105415,0.00015557850975351213,79,79,1,0.013882,27.2,Medium,Bellandur,No Junction,"Amrita College Road, Bhuvi Colony, Kasavanahalli, Bengaluru, Karnataka. Pin-560035 (India)",39,39,0,5,74,35,1,1,3,1,35.27147574633602,4,night,Thursday,0.4937,0,4,5,1,69,0,0.4145,1
ZONE_199,Rajgopal Nagar Main Road / Peenya Zone,13.010751415714285,77.50628653285715,0.0007166530890462178,0.0005466527601763146,70,75,2,0.000698,27.17,Medium,Peenya,No Junction,"Rajgopal Nagar Main Road, M Ramaiah Layout, Stage 2, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",23,23,0,18,52,31,4,6,11,1,30.02896803641167,2,night,Wednesday,0.3286,5,10,8,13,21,13,0.191,1
ZONE_167,Commissariat Road / Ashok Nagar Zone,12.970195982704473,77.61020630574245,0.0002859913133462329,0.00010545937994593499,95,95,0,0.008672,27.16,Medium,Ashok Nagar,No Junction,"Commissariat Road, Garuda Mall, Ashok Nagar, Bengaluru, Karnataka. Pin-560025 (India)",25,25,0,34,61,8,2,4,3,1,23.76639434476442,12,midday,Monday,0.2632,28,10,16,6,32,3,-0.1245,1
ZONE_191,Lingarajapuram Flyover / Pulikeshinagar(F.Town) Zone,13.007128969863015,77.62158880821919,0.0001361990829272918,0.00011308521707336686,73,73,0,0.025168,27.12,Medium,Pulikeshinagar(F.Town),No Junction,"Lingarajapuram Flyover, Old Bagalur Layout, Lingarajapuram, Bengaluru, Karnataka. Pin-560084 (India)",39,39,0,33,40,28,2,4,3,1,53.51467604939448,4,night,Saturday,0.5342,0,0,4,0,36,33,0.6317,1
ZONE_178,Hennur Main Road / Banaswadi Zone,13.013022274390245,77.6264171012195,0.0009480222388665126,0.0006993805409862023,82,91,7,0.000581,26.84,Medium,Banaswadi,No Junction,"Sri Vinayaka Temple Main Road, Sait Palya, Lingarajapuram, Bengaluru, Karnataka. Pin-560084 (India)",11,11,0,28,54,57,5,4,13,1,21.122713416679318,3,night,Saturday,0.1341,6,23,8,28,16,1,-0.0544,1
ZONE_180,3rd Main Road / Magadi Road Zone,12.966639218518518,77.54780488271605,0.000415830025705071,0.0006396693196075754,81,82,4,0.001401,26.77,Medium,Magadi Road,No Junction,"3rd Main Road, Gopalan Residency, KP Agrahara, Bengaluru, Karnataka. Pin-560023 (India)",10,10,0,17,64,55,3,4,15,1,26.25437326554558,3,night,Friday,0.1235,5,10,29,12,21,4,0.0233,1
ZONE_195,Amrutha College Road / Electronic City Zone,12.875619752112678,77.67084454788731,0.00038675839629234916,0.0007016056590544076,71,96,8,0.00114,26.39,Medium,Electronic City,No Junction,"Amrutha College Road, Rayasandra Circle, Rayasandra, Bengaluru, Karnataka. Pin-560100 (India)",18,18,0,7,64,16,4,4,11,1,10.467149478314658,11,midday,Tuesday,0.2535,26,6,25,8,6,0,-0.3549,1
ZONE_205,Kodichikkanahalli Main Road / Madiwala Zone,12.903203322222224,77.62609602698411,0.00036301290541563755,0.0011193772314090085,63,64,1,0.000803,26.24,Medium,Madiwala,No Junction,"Kodichikkanahalli Main Road, Bommanahalli, Bengaluru, Karnataka. Pin-560068 (India)",26,26,0,29,34,11,2,4,11,1,21.367217199402134,10,midday,Saturday,0.4127,11,7,10,5,29,1,0.0299,1
ZONE_217,Varthur Main Road / Whitefield Zone,12.938136263157894,77.74676522807019,0.0002623213083167558,0.0002640269390701552,57,111,3,0.001494,26.2,Medium,Whitefield,No Junction,"Varthur Main Road, Dr BR Ambedkar Circle, Varthur Marattahalli, Bengaluru, Karnataka. Pin-560087 (India)",22,22,0,11,46,27,5,6,8,1,14.51310054084286,3,night,Tuesday,0.386,7,4,22,12,9,3,-0.0451,1
ZONE_207,Palace Road / Basaweshwara Circle (LH) Zone,12.985677442027221,77.58861940396824,0.0004976643688698863,0.00047071976163620054,63,64,6,0.00104,26.11,Medium,High ground,BTP035 - Basaweshwara Circle (LH) Junction,"Palace Road, Prestige Trade Tower, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",31,31,0,14,49,30,3,4,15,3,8.435813970254442,1,night,Wednesday,0.4921,13,35,7,5,0,3,-0.4272,1
ZONE_224,80 Feet Main Road / Basavanagudi Zone,12.938131677784934,77.55616174419224,0.0003297410304741212,0.0016590682787750316,55,64,0,0.00057,26.05,Medium,Basavanagudi,No Junction,"80 Feet Main Road, Sri Srinivasa Nagar Circle, Banashankari Stage 1, Bengaluru, Karnataka. Pin-560050 (India)",33,33,0,27,28,8,3,3,10,1,21.546599587685016,10,midday,Friday,0.6,7,12,5,1,23,7,0.0904,1
ZONE_225,Varthur Main Road / Whitefield Zone,12.955298874545456,77.74488485636364,0.0014128620680781193,0.0005084691555388891,55,84,1,0.000535,25.83,Medium,Whitefield,No Junction,"Varthur Main Road, Prestige Raintree Park, Sorahunise, Bengaluru, Karnataka. Pin-560087 (India)",28,28,0,39,16,13,5,5,10,1,11.237030097596653,7,morning_peak,Saturday,0.5091,1,1,35,13,5,0,-0.0468,1
ZONE_218,Canara Union Road / Malleshwaram Zone,13.007141435087718,77.5640119245614,0.0013662171670987663,0.0008543930991976402,57,65,0,0.000423,25.66,Medium,Malleshwaram,No Junction,"Canara Union Road, Chitrapur Circle, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",20,20,0,3,54,18,3,2,10,1,30.691589774496364,12,midday,Thursday,0.3509,0,0,1,7,49,0,0.4602,1
ZONE_201,Kengeri Main Road / Jnanabharathi Zone,12.974139827941176,77.50914353529413,0.00042703560404026353,0.0002668206495655029,68,68,0,0.002018,25.65,Medium,Jnanabharathi,No Junction,"Kengeri Main Road, Bayamma Layout, Nagarbhavi Stage 2, Bengaluru, Karnataka. Pin-560091 (India)",25,25,0,22,46,39,2,4,7,1,15.089190578379446,3,night,Wednesday,0.3676,10,22,18,6,10,2,-0.2218,1
ZONE_194,Abbigere Main Road / Jalahalli Zone,13.0550266125,77.53480345,0.00016103431612015515,0.00045500573529941773,72,73,1,0.002472,25.37,Medium,Jalahalli,No Junction,"Abbigere Main Road, Patel Shamanna Layout, Kammagondanahalli, Bengaluru, Karnataka. Pin-560015 (India)",17,17,0,25,47,20,3,5,6,1,19.104544698633173,11,midday,Sunday,0.2361,1,16,10,35,9,1,0.0095,1
ZONE_216,Sri Ramana Maharshi Road / Mekhri Circle Zone,13.010897940350878,77.58360467017543,0.0005225612379902478,0.00018156754839459288,57,69,0,0.001684,25.24,Medium,Sadashivanagar,BTP030 - Mekhri Circle,"10th Main Road, Achaiah Chetty Layout, RMV Extension, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",14,14,0,20,37,24,3,4,9,2,37.46047748232116,11,night,Sunday,0.2456,8,1,0,7,14,27,0.4241,1
ZONE_229,Hesarghatta Road / Yelahanka Zone,13.081696405819757,77.54826110635493,0.00035471436900972307,0.0002575333219708361,53,65,0,0.001131,25.19,Medium,Yelahanka,No Junction,"Hesarghatta Road, Mohammad Sab Palya Circle, Vidyaranyapura, Bengaluru, Karnataka. Pin-560097 (India)",18,18,0,9,44,22,4,6,15,1,16.94713111956487,11,night,Monday,0.3396,6,15,5,4,19,4,0.0032,1
ZONE_209,Mumbai Bengaluru Highway / No Police Station Zone,13.052579489584797,77.48675330679191,0.0006188147488662151,0.0010904711140866446,61,67,2,0.000628,25.14,Medium,No Police Station,No Junction,"Mumbai Bengaluru Highway, Chikkabidarakallu, Bengaluru, Karnataka. Pin-560073 (India)",12,12,0,10,51,15,6,5,11,1,28.43813244428804,12,midday,Wednesday,0.1967,2,15,8,9,2,25,0.2164,1
ZONE_240,Basavanapura Road / K.R. Pura Zone,13.004456979591836,77.71113613877552,0.0001448950539463799,0.001209613089451909,49,54,0,0.002029,25.03,Medium,K.R. Pura,No Junction,"Basavanapura Road, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",26,26,0,22,27,14,3,5,14,1,17.881247836394767,10,midday,Sunday,0.5306,2,7,12,11,14,3,0.0875,1
ZONE_188,Dr Vishnuvardhan Main Road / K.S. Layout Zone,12.90596563817463,77.54239151347973,0.0003362266655896414,0.0005153547196862037,74,77,0,0.000942,25.0,Medium,K.S. Layout,No Junction,"Dr Vishnuvardhan Main Road, Uttarahalli Circle, Uttarahalli, Bengaluru, Karnataka. Pin-560061 (India)",8,8,0,20,54,20,3,5,11,1,16.801175920427927,13,midday,Wednesday,0.1081,15,22,11,9,15,2,-0.2039,1
ZONE_202,Doddagubbi Road / Hennuru Zone,13.060431102941177,77.65208905441175,0.00020812349302615655,0.0001215091439766544,68,68,1,0.010138,24.88,Medium,Hennuru,No Junction,"Doddagubbi Road, Chikka Aneppa Layout, Narayanpura, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)",14,14,0,36,32,17,2,4,3,1,57.538712901010314,11,midday,Sunday,0.2059,0,2,4,4,0,58,0.716,1
ZONE_198,Mumbai Bengaluru Highway / Chikkabanavara Zone,13.050152059154932,77.4944200478873,0.00025004321545201683,0.00048494803959097294,71,80,7,0.0018,24.87,Medium,Chikkabanavara,No Junction,"Mumbai Bengaluru Highway, Bagalagunte, Bengaluru, Karnataka. Pin-560073 (India)",10,10,0,14,57,46,3,6,8,1,16.52092046827325,2,night,Tuesday,0.1408,22,10,17,7,12,3,-0.239,1
ZONE_239,60 Feet Road / Kodigehalli Zone,13.029171684,77.58095856599999,0.0008502827252155322,7.296906699924743e-05,50,50,8,0.003919,24.76,Medium,Kodigehalli,No Junction,"60 Feet Road, KEB Layout, Sanjay Nagar, Bengaluru, Karnataka. Pin-560094 (India)",42,42,0,28,22,8,1,3,4,1,34.71112214575619,10,midday,Saturday,0.84,0,14,0,0,0,36,0.4731,0
ZONE_245,Whitefield Main Road / Whitefield Zone,12.960413570212769,77.74730794042553,0.0012126802738088088,0.0006279988724226831,47,71,7,0.000306,24.62,Medium,Whitefield,No Junction,"Whitefield Main Road, Carmel Heights, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",21,21,0,26,21,16,6,5,13,1,10.883095056084803,8,morning_peak,Sunday,0.4468,5,10,15,7,9,1,-0.1131,1
ZONE_206,60 Feet Road / Banashankari Zone,12.938246206349207,77.53334206031747,0.00046627029813930173,0.00043899333874703584,63,68,2,0.001519,24.29,Medium,Banashankari,No Junction,"60 Feet Road, Veerabhadra Nagara Circle, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",8,8,0,17,46,29,4,5,8,1,32.39953398604764,3,midday,Wednesday,0.127,0,2,0,14,43,4,0.4272,1
ZONE_220,27th Cross Road / HSR Layout Zone,12.903519245614037,77.64209047017543,8.347223676626542e-05,0.00012253665772936147,57,57,2,0.019569,24.24,Medium,HSR Layout,No Junction,"27th Cross Road, Ramachandra Reddy Layout, Mangammanapalya, Bommanahalli, Bengaluru, Karnataka. Pin-560068 (India)",37,37,0,34,23,11,1,3,2,1,25.057337560980184,10,midday,Saturday,0.6491,0,0,10,21,18,8,0.3158,1
ZONE_211,"16th Main Road, BTM Layout / Mico Layout Zone",12.920071939344261,77.61039949508198,0.00020945491820326427,0.00011309695166373188,61,61,1,0.007464,24.19,Medium,Mico Layout,"BTP163 - 16th Main Road, BTM Layout","16th Main Road, 18th Main Road Junction, BTM Layout Stage 1, Bengaluru, Karnataka. Pin-560029 (India)",14,14,0,19,42,6,1,3,7,1,19.95350999818218,10,midday,Saturday,0.2295,3,25,9,4,18,2,-0.0871,1
ZONE_238,Mumbai Bengaluru Highway / Yeshwanthpura Zone,13.024484176528812,77.54766481068451,0.0005788309464412902,0.001058395298160858,50,75,5,0.000508,24.19,Medium,Yeshwanthpura,No Junction,"Mumbai Bengaluru Highway, Vaishnavi Sapphire, Yeshwanthpur Industrial Area Phase 1, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",14,14,0,26,24,29,4,5,12,1,11.362018654463679,3,night,Sunday,0.28,2,18,0,27,1,2,-0.0823,1
ZONE_235,BTS Main Road / Siddapura Zone,12.950867449019608,77.59820754313725,0.0007458221464591746,0.0006901777383419743,51,51,3,0.000651,24.08,Medium,Wilson Garden,BTP122 - Siddapura Junction,"BTS Bus Depot Road, PWD Quarters, NGO Colony, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",18,18,0,11,40,16,3,4,11,2,18.918369323823796,11,midday,Monday,0.3529,3,8,2,15,20,3,0.1647,1
ZONE_230,50 Feet Main Road / Basavanagudi Zone,12.94167886934114,77.56224236689468,0.00011056544919006548,0.0013674377454609159,52,55,1,0.001871,23.9,Medium,Basavanagudi,No Junction,"50 Feet Main Road, Hanumantha Nagar, Bengaluru, Karnataka. Pin-560004 (India)",13,13,0,37,15,15,3,3,7,1,40.41860443654307,11,midday,Sunday,0.25,0,0,0,6,33,13,0.5604,1
ZONE_203,Kengeri Main Road / Jnanabharathi Zone,12.938357001492538,77.49282817164179,0.001469425175953133,0.0002847253694379342,67,69,1,0.000799,23.88,Medium,Jnanabharathi,No Junction,"Kengeri Main Road, Rajarajeshwari Layout, Nagadevanahalli, Bengaluru, Karnataka. Pin-560056 (India)",7,7,0,31,36,20,3,4,11,1,13.145035285899857,11,midday,Saturday,0.1045,0,11,44,7,4,1,-0.1356,1
ZONE_254,MBT Road / K.G. Halli Zone,13.04193888837209,77.61355132325582,0.0002599504808239557,0.000506864869207379,43,69,5,0.002018,23.86,Medium,K.G. Halli,No Junction,"MBT Road, Govind Pura, Nagavara, Bengaluru, Karnataka. Pin-560045 (India)",21,21,0,15,28,8,6,5,10,1,11.069929761823287,12,midday,Thursday,0.4884,1,14,17,2,8,1,-0.1316,1
ZONE_181,Forest Region Road / Jalahalli Zone,13.068826031250001,77.53009701375,0.0007181191214243427,0.0003475252624436818,80,80,1,0.000899,23.82,Medium,Jalahalli,No Junction,"Forest Region Road, Vymac Circle, Kammagondanahalli, Bengaluru, Karnataka. Pin-560015 (India)",2,2,0,22,58,18,2,5,11,1,28.278599831039095,12,midday,Wednesday,0.025,0,2,15,31,32,0,0.2271,1
ZONE_258,Old Airport Road / Jeevanbheemanagar Zone,12.9589247271465,77.66028655445295,0.0002011846108634235,0.0009128560048197429,42,72,5,0.000862,23.72,Medium,Jeevanbheemanagar,No Junction,"Old Airport Road, SNS Arcade, Konena Agrahara, Bengaluru, Karnataka. Pin-560017 (India)",17,17,0,15,27,16,5,5,8,1,18.931512640928233,7,morning_peak,Friday,0.4048,1,4,5,4,28,0,0.2694,1
ZONE_241,Varthur Main Road / No Police Station Zone,12.883521343711392,77.7522898077941,0.0002565085286000385,0.0003536317833787168,49,83,5,0.001445,23.47,Medium,No Police Station,No Junction,"Varthur Main Road, Dommansandra Circle, Dommasandra Anekal Taluka, Bengaluru, Karnataka. Pin-562125 (India)",18,18,0,24,25,24,6,5,4,1,12.700560879606416,4,night,Sunday,0.3673,6,6,19,5,13,0,-0.0805,1
ZONE_192,Konanakunte Main Road / Thalagattapura Zone,12.861967502739727,77.53001930958904,0.000768616316646144,0.000512244812934737,73,83,2,0.001328,23.46,Medium,Thalagattapura,No Junction,"Konanakunte Main Road, SS Vrudhi, VISL Layout, Thalaghattapura, Bengaluru, Karnataka. Pin-560109 (India)",8,8,0,30,43,30,3,4,7,1,5.4016217667582715,11,midday,Sunday,0.1096,48,10,9,5,1,0,-0.6364,1
ZONE_226,Kengeri Main Road / Kengeri Zone,12.914401690699059,77.48129398159737,0.0003214221653263847,0.00019589465045894444,55,65,2,0.004048,23.35,Medium,Kengeri,No Junction,"Kengeri Main Road, Kengeri Satellite Town, Bengaluru, Karnataka. Pin-560060 (India)",17,17,0,18,37,34,3,4,4,1,15.563120599825634,5,night,Thursday,0.3091,17,8,11,3,13,3,-0.1964,1
ZONE_247,ORC Road / Lower Agram Road Zone,12.961635665217392,77.61526803260871,0.000393386736610483,0.0004935412539573494,46,98,0,0.001305,23.1,Medium,Ashok Nagar,BTP142 - Lower Agram Road Junction,"ORC Road, Karnataka Police Quarters, Victoria Layout, Bengaluru, Karnataka. Pin-560047 (India)",10,6,4,2,44,23,3,4,8,2,7.935515549907225,2,night,Monday,0.2174,18,0,21,2,5,0,-0.3503,1
ZONE_227,Bikasipura Main Road / K.S. Layout Zone,12.893938561111112,77.56792829444443,0.00030067121039607065,0.0004091109635963762,54,58,2,0.001881,23.02,Medium,K.S. Layout,No Junction,"Bikasipura Main Road, LMC Industrial Layout, Konanakunte, Bengaluru, Karnataka. Pin-560062 (India)",12,12,0,16,38,3,3,4,9,1,10.129533723210212,11,midday,Friday,0.2222,5,25,9,6,8,1,-0.2349,1
ZONE_256,Padmasri CK Venkata Ramaiah Road / Sadashivanagar Zone,13.035099818604648,77.56763446744185,0.0007152573969777229,0.000615915951950208,43,50,0,0.000438,23.01,Medium,Sadashivanagar,No Junction,"Padmasri CK Venkata Ramaiah Road, Block 3, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)",21,21,0,12,31,9,4,3,8,1,15.136026508419931,8,midday,Thursday,0.4884,9,5,8,5,10,6,-0.012,1
ZONE_231,MBT Road / K.R. Pura Zone,13.026376003846154,77.72058755961538,0.0002165033088200115,0.00029181644664668033,52,53,3,0.003493,22.96,Medium,K.R. Pura,No Junction,"MBT Road, Kodandaram, Medahalli, Bengaluru, Karnataka. Pin-560049 (India)",19,19,0,11,41,16,3,4,7,1,8.640167911357057,11,midday,Tuesday,0.3654,3,22,17,6,4,0,-0.2637,1
ZONE_277,HMT Main Road / Jalahalli Zone,13.04893882857143,77.54766406285712,0.0002479227697244534,0.00040185063737199723,35,93,1,0.00169,22.87,Medium,Jalahalli,No Junction,"HMT Main Road, Muni Venkatappa Block, Jalahalli, Bengaluru, Karnataka. Pin-560013 (India)",20,20,0,12,23,5,3,4,7,1,6.856901055968303,6,morning_peak,Monday,0.5714,5,14,0,14,2,0,-0.2302,1
ZONE_197,2nd Main Road / Banaswadi Zone,13.003515215492959,77.6627817605634,0.00018998173945918787,0.00011561653672937126,71,71,2,0.004056,22.84,Medium,Banaswadi,No Junction,"2nd Main Road, Kasturi Nagar, Banaswadi, Bengaluru, Karnataka. Pin-560043 (India)",13,13,0,44,27,30,2,3,4,1,4.168077068701314,4,night,Saturday,0.1831,50,19,0,1,0,1,-0.7268,1
ZONE_253,Kengeri Magadi Road / Kengeri Zone,12.911467343359769,77.48037128508399,0.00048560047857546126,0.00019951511401491891,45,59,4,0.001627,22.8,Medium,Kengeri,No Junction,"Kengeri Magadi Road, Police Quarters, Stage 1, Kengeri Satellite Town, Bengaluru, Karnataka. Pin-560060 (India)",18,18,0,18,27,12,3,4,6,1,12.97860164451892,11,midday,Sunday,0.4,19,3,3,2,18,0,-0.1943,1
ZONE_262,Hosur Road / Electronic City Zone,12.806284307499999,77.6984549725,0.0005300455913567046,0.0009931460274241976,40,114,1,0.00082,22.57,Medium,Electronic City,No Junction,"Hosur Road, Bangaranna Khanavali, Bommasandra, Bengaluru, Karnataka. Pin-560099 (India)",19,19,0,21,19,19,2,3,3,1,5.675247254431959,5,morning_peak,Sunday,0.475,8,24,0,2,6,0,-0.3943,1
ZONE_248,80 Feet Road / Hennuru Zone,13.068791867391312,77.62602062826089,6.931298757365e-05,0.00044771087131516946,46,52,1,0.004153,22.32,Medium,Hennuru,No Junction,"80 Feet Road, Corona Apartments, Hegde Nagar, Bengaluru, Karnataka. Pin-560077 (India)",15,15,0,7,39,9,3,2,5,1,18.33887522127444,13,midday,Thursday,0.3261,1,16,0,16,1,12,0.0969,1
ZONE_252,1st Main Road / Peenya Zone,13.035724332592592,77.51417264962964,0.0003301562093921953,0.0008436455782804517,45,53,4,0.001159,22.19,Medium,Peenya,No Junction,"1st Main Road, Dynamtic Circle, T Dasarahalli, Bengaluru, Karnataka. Pin-560057 (India)",34,34,0,35,10,10,5,4,4,1,4.522285147891769,6,morning_peak,Sunday,0.7556,6,7,32,0,0,0,-0.3162,1
ZONE_208,Hesaraghatta Main Road / Chikkabanavara Zone,13.050427414516127,77.50775069516128,0.0009726130323871707,0.0001249438121946211,62,62,2,0.002245,22.11,Medium,Chikkabanavara,No Junction,"Hesaraghatta Main Road, Havanoor Extension, Bagalagunte, Bengaluru, Karnataka. Pin-560073 (India)",4,4,0,21,41,15,3,4,6,1,22.414321142127644,13,midday,Sunday,0.0645,8,8,13,9,18,6,0.0442,1
ZONE_244,MBT Road / K.R. Pura Zone,13.019442450145226,77.70866767035078,0.000429276601957832,0.0006351130958114338,47,48,0,0.000666,22.08,Medium,K.R. Pura,No Junction,"MBT Road, Zero Tolerance Junction, KR Puram, Bengaluru, Karnataka. Pin-560049 (India)",10,10,0,24,23,17,3,5,9,1,15.218569692076445,11,midday,Sunday,0.2128,4,8,4,14,16,1,0.0693,1
ZONE_223,Westend Avenue / Hulimavu Zone,12.87601398,77.6166499290909,0.00015310331225098977,0.00026915619220846496,55,55,2,0.007434,22.01,Medium,Hulimavu,No Junction,"Westend Avenue, Akshaya Nagar, Nyanappanahalli, Devarachikannahalli, Bengaluru, Karnataka. Pin-560068 (India)",7,7,0,29,26,13,2,3,10,1,8.604799758631794,12,midday,Sunday,0.1273,17,16,6,15,1,0,-0.3771,1
ZONE_214,SM Road / Jalahalli Zone,13.045957640799843,77.52229060707303,0.0004895516798970074,0.0003790055302533092,59,60,2,0.001597,21.98,Medium,Jalahalli,No Junction,"SM Road, Sri Ayyappa Nagar, Jalahalli West, Bengaluru, Karnataka. Pin-560015 (India)",6,6,0,18,41,32,2,4,7,1,10.870633982577395,0,night,Thursday,0.1017,35,7,3,4,7,3,-0.462,1
ZONE_234,Pampa Mahakavi Road / National College Zone,12.948787264705883,77.57236841568628,0.0007585826435724791,0.0003312313284525853,51,55,0,0.001054,21.95,Medium,V.V.Puram (C.Pet),BTP107 - National College Junction,"Pampa Mahakavi Road, Vanivilas Circle, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",7,7,0,8,43,43,3,3,6,1,22.107016321144535,3,night,Wednesday,0.1373,0,0,0,34,14,3,0.3059,1
ZONE_212,Hebbal Flyover / Kodigehalli Zone,13.042998768143965,77.59051222165766,0.0005881145488063796,0.0003415132803373384,61,73,2,0.001115,21.86,Medium,Kodigehalli,No Junction,"Hebbal Flyover, Hebbal Junction, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",6,6,0,8,53,34,2,5,4,1,10.481344410580936,11,night,Wednesday,0.0984,2,31,16,8,2,2,-0.267,1
ZONE_246,Hennur Main Road / Hennuru Zone,13.063777449999998,77.65069499130435,0.0004889239258025223,0.0008664275749251265,46,51,0,0.000672,21.84,Medium,Hennuru,No Junction,"Hennur Main Road, Arge Helios, Sangam Enclave, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)",8,8,0,12,34,4,3,3,7,1,22.91758841505795,12,midday,Friday,0.1739,12,6,0,7,0,21,0.1267,1
ZONE_236,Bannerghatta Main Road / Gorappanapalya Zone,12.920696404000001,77.600482076,0.0008670834498267201,0.0003250253783247766,50,58,2,0.001066,21.79,Medium,Mico Layout,BTP128 - Gorappanapalya Junction,"Guruppan Palya Main Road, Gurappanapalya Junction, BTM Layout Stage 1, Bengaluru, Karnataka. Pin-560029 (India)",5,5,0,23,27,19,3,4,8,1,20.619027443505022,12,midday,Sunday,0.1,0,1,11,4,33,1,0.3223,1
